filename,width,height,class,xmin,ymin,xmax,ymax 
lincoln176 (68).png,256,256,headstone,168,204,199,233
lincoln176 (68).png,256,256,headstone,16,198,49,227
lincoln176 (68).png,256,256,headstone,25,4,59,35
lincoln176 (68).png,256,256,headstone,27,171,64,204
lincoln176 (68).png,256,256,headstone,36,150,71,179
lincoln176 (68).png,256,256,headstone,60,76,99,107
lincoln176 (68).png,256,256,headstone,91,201,129,231
lincoln176 (68).png,256,256,headstone,102,175,139,207
lincoln176 (68).png,256,256,headstone,111,151,147,182
lincoln176 (68).png,256,256,headstone,121,129,155,158
lincoln176 (68).png,256,256,headstone,174,9,207,38
lincoln176 (68).png,256,256,headstone,175,179,209,208
lincoln176 (68).png,256,256,headstone,187,132,231,161
lincoln176 (68).png,256,256,headstone,236,33,270,63
lincoln176 (68).png,256,256,headstone,212,84,241,107
lincoln176 (68).png,256,256,headstone,203,108,243,126
lincoln176 (68).png,256,256,headstone,185,156,217,176
lincoln176 (68).png,256,256,headstone,81,52,105,80
lincoln176 (68).png,256,256,headstone,137,84,176,108
lincoln176 (69).png,256,256,headstone,-12,15,22,46
lincoln176 (69).png,256,256,headstone,0,-6,28,17
lincoln176 (69).png,256,256,headstone,116,68,150,97
lincoln176 (69).png,256,256,headstone,127,46,158,75
lincoln176 (69).png,256,256,headstone,62,17,97,47
lincoln176 (69).png,256,256,headstone,70,-8,107,23
lincoln176 (69).png,256,256,headstone,135,22,172,49
lincoln176 (69).png,256,256,headstone,57,43,87,73
lincoln176 (69).png,256,256,headstone,47,62,81,97
lincoln176 (7).png,256,256,headstone,11,67,47,96
lincoln176 (7).png,256,256,headstone,208,54,235,80
lincoln176 (71).png,256,256,headstone,-3,70,28,99
lincoln176 (71).png,256,256,headstone,4,46,36,75
lincoln176 (71).png,256,256,headstone,9,219,43,246
lincoln176 (71).png,256,256,headstone,59,99,91,123
lincoln176 (71).png,256,256,headstone,81,219,116,248
lincoln176 (71).png,256,256,headstone,99,1,129,28
lincoln176 (71).png,256,256,headstone,92,196,126,223
lincoln176 (71).png,256,256,headstone,105,172,132,196
lincoln176 (71).png,256,256,headstone,115,145,145,174
lincoln176 (71).png,256,256,headstone,123,121,155,150
lincoln176 (71).png,256,256,headstone,132,99,164,126
lincoln176 (71).png,256,256,headstone,144,73,176,102
lincoln176 (71).png,256,256,headstone,153,47,183,76
lincoln176 (71).png,256,256,headstone,156,219,190,251
lincoln176 (71).png,256,256,headstone,161,25,196,54
lincoln176 (71).png,256,256,headstone,169,196,200,225
lincoln176 (71).png,256,256,headstone,180,174,208,198
lincoln176 (71).png,256,256,headstone,190,150,219,174
lincoln176 (71).png,256,256,headstone,200,123,228,151
lincoln176 (71).png,256,256,headstone,207,99,239,128
lincoln176 (71).png,256,256,headstone,219,73,247,104
lincoln176 (71).png,256,256,headstone,228,52,259,79
lincoln176 (71).png,256,256,headstone,238,25,265,54
lincoln176 (71).png,256,256,headstone,-14,94,19,128
lincoln176 (71).png,256,256,headstone,49,121,84,148
lincoln176 (71).png,256,256,headstone,83,115,110,145
lincoln176 (71).png,256,256,headstone,172,1,203,32
lincoln176 (71).png,256,256,headstone,32,1,62,27
lincoln176 (71).png,256,256,headstone,19,28,51,49
lincoln176 (71).png,256,256,headstone,40,147,67,171
lincoln176 (71).png,256,256,headstone,33,164,62,193
lincoln176 (71).png,256,256,headstone,19,193,54,217
lincoln176 (71).png,256,256,headstone,94,30,123,54
lincoln176 (71).png,256,256,headstone,78,49,107,70
lincoln176 (71).png,256,256,headstone,70,72,97,99
lincoln176 (72).png,256,256,headstone,-8,9,23,38
lincoln176 (72).png,256,256,headstone,44,59,73,88
lincoln176 (72).png,256,256,headstone,56,36,84,63
lincoln176 (72).png,256,256,headstone,65,14,94,38
lincoln176 (72).png,256,256,headstone,108,86,137,115
lincoln176 (72).png,256,256,headstone,118,60,147,89
lincoln176 (72).png,256,256,headstone,129,40,156,63
lincoln176 (72).png,256,256,headstone,139,12,167,41
lincoln176 (72).png,256,256,headstone,148,-11,177,17
lincoln176 (72).png,256,256,headstone,73,-11,110,17
lincoln176 (74).png,256,256,headstone,153,177,188,203
lincoln176 (75).png,256,256,headstone,-11,1,22,30
lincoln176 (79).png,256,256,headstone,9,49,39,81
lincoln176 (8).png,256,256,headstone,153,25,182,49
lincoln176 (80).png,256,256,headstone,1,105,30,131
lincoln176 (80).png,256,256,headstone,25,118,62,145
lincoln176 (80).png,256,256,headstone,38,196,68,222
lincoln176 (80).png,256,256,headstone,41,86,75,115
lincoln176 (80).png,256,256,headstone,51,164,80,191
lincoln176 (80).png,256,256,headstone,70,208,100,235
lincoln176 (80).png,256,256,headstone,76,99,107,128
lincoln176 (80).png,256,256,headstone,79,177,113,204
lincoln176 (80).png,256,256,headstone,89,65,119,94
lincoln176 (80).png,256,256,headstone,113,190,145,214
lincoln176 (80).png,256,256,headstone,132,48,164,73
lincoln176 (80).png,256,256,headstone,132,231,166,260
lincoln176 (80).png,256,256,headstone,140,124,172,152
lincoln176 (80).png,256,256,headstone,145,201,177,228
lincoln176 (80).png,256,256,headstone,164,59,198,86
lincoln176 (80).png,256,256,headstone,158,169,188,195
lincoln176 (80).png,256,256,headstone,171,137,203,163
lincoln176 (80).png,256,256,headstone,190,180,225,208
lincoln176 (80).png,256,256,headstone,199,70,228,97
lincoln176 (80).png,256,256,headstone,204,148,235,174
lincoln176 (80).png,256,256,headstone,219,116,248,144
lincoln176 (80).png,256,256,headstone,228,83,260,110
lincoln176 (80).png,256,256,headstone,1,27,27,56
lincoln176 (80).png,256,256,headstone,1,76,20,115
lincoln176 (80).png,256,256,headstone,1,-9,35,22
lincoln176 (80).png,256,256,headstone,4,177,38,212
lincoln176 (80).png,256,256,headstone,6,73,44,102
lincoln176 (80).png,256,256,headstone,17,148,52,179
lincoln176 (80).png,256,256,headstone,52,52,87,81
lincoln176 (80).png,256,256,headstone,62,129,96,160
lincoln176 (80).png,256,256,headstone,92,140,129,171
lincoln176 (80).png,256,256,headstone,100,30,137,59
lincoln176 (80).png,256,256,headstone,105,111,140,140
lincoln176 (80).png,256,256,headstone,100,212,142,248
lincoln176 (80).png,256,256,headstone,185,105,214,128
lincoln176 (81).png,256,256,headstone,1,70,15,97
lincoln176 (81).png,256,256,headstone,1,227,31,254
lincoln176 (81).png,256,256,headstone,9,6,41,33
lincoln176 (81).png,256,256,headstone,15,83,47,110
lincoln176 (81).png,256,256,headstone,11,193,43,220
lincoln176 (81).png,256,256,headstone,30,52,62,76
lincoln176 (81).png,256,256,headstone,24,163,55,187
lincoln176 (81).png,256,256,headstone,33,239,65,265
lincoln176 (81).png,256,256,headstone,35,129,68,156
lincoln176 (81).png,256,256,headstone,46,206,76,231
lincoln176 (81).png,256,256,headstone,51,95,80,121
lincoln176 (81).png,256,256,headstone,62,65,94,88
lincoln176 (81).png,256,256,headstone,59,172,87,199
lincoln176 (81).png,256,256,headstone,73,30,107,57
lincoln176 (81).png,256,256,headstone,79,108,113,135
lincoln176 (81).png,256,256,headstone,91,185,123,212
lincoln176 (81).png,256,256,headstone,92,76,126,102
lincoln176 (81).png,256,256,headstone,107,44,139,71
lincoln176 (81).png,256,256,headstone,102,155,136,180
lincoln176 (81).png,256,256,headstone,116,121,147,148
lincoln176 (81).png,256,256,headstone,127,87,161,113
lincoln176 (81).png,256,256,headstone,140,55,171,84
lincoln176 (81).png,256,256,headstone,164,-11,198,17
lincoln176 (81).png,256,256,headstone,1,36,30,63
lincoln176 (81).png,256,256,headstone,59,142,100,169
lincoln176 (82).png,256,256,headstone,1,3,19,28
lincoln176 (82).png,256,256,headstone,1,183,24,209
lincoln176 (82).png,256,256,headstone,1,73,27,100
lincoln176 (82).png,256,256,headstone,1,151,35,179
lincoln176 (82).png,256,256,headstone,20,14,52,43
lincoln176 (82).png,256,256,headstone,28,86,62,113
lincoln176 (82).png,256,256,headstone,54,27,84,54
lincoln176 (82).png,256,256,headstone,65,-4,97,22
lincoln176 (82).png,256,256,headstone,14,116,48,145
lincoln176 (83).png,256,256,headstone,1,52,27,76
lincoln176 (83).png,256,256,headstone,30,191,57,220
lincoln176 (83).png,256,256,headstone,1,231,30,265
lincoln176 (83).png,256,256,headstone,25,46,60,84
lincoln176 (83).png,256,256,headstone,99,28,134,52
lincoln176 (85).png,256,256,headstone,1,238,30,267
lincoln176 (85).png,256,256,headstone,7,214,39,241
lincoln176 (85).png,256,256,headstone,27,166,60,192
lincoln176 (85).png,256,256,headstone,40,142,68,167
lincoln176 (85).png,256,256,headstone,67,240,100,267
lincoln176 (85).png,256,256,headstone,89,190,121,217
lincoln176 (85).png,256,256,headstone,100,168,131,195
lincoln176 (85).png,256,256,headstone,112,142,143,169
lincoln176 (85).png,256,256,headstone,145,240,177,268
lincoln176 (85).png,256,256,headstone,193,121,227,147
lincoln176 (85).png,256,256,headstone,203,94,233,123
lincoln176 (85).png,256,256,headstone,222,48,254,72
lincoln176 (85).png,256,256,headstone,233,22,262,49
lincoln176 (85).png,256,256,headstone,227,219,260,246
lincoln176 (85).png,256,256,headstone,12,188,54,217
lincoln176 (85).png,256,256,headstone,80,214,112,244
lincoln176 (85).png,256,256,headstone,153,217,188,246
lincoln176 (85).png,256,256,headstone,163,193,198,225
lincoln176 (85).png,256,256,headstone,174,168,209,195
lincoln176 (85).png,256,256,headstone,187,95,212,126
lincoln176 (85).png,256,256,headstone,209,70,246,99
lincoln176 (86).png,256,256,headstone,1,6,19,33
lincoln176 (86).png,256,256,headstone,1,201,15,230
lincoln176 (86).png,256,256,headstone,4,155,35,182
lincoln176 (86).png,256,256,headstone,12,129,44,158
lincoln176 (86).png,256,256,headstone,22,103,52,132
lincoln176 (86).png,256,256,headstone,30,81,60,107
lincoln176 (86).png,256,256,headstone,40,57,75,84
lincoln176 (86).png,256,256,headstone,48,227,80,254
lincoln176 (86).png,256,256,headstone,60,6,92,35
lincoln176 (86).png,256,256,headstone,59,203,92,230
lincoln176 (86).png,256,256,headstone,68,180,100,207
lincoln176 (86).png,256,256,headstone,87,129,118,158
lincoln176 (86).png,256,256,headstone,97,107,129,136
lincoln176 (86).png,256,256,headstone,105,81,137,110
lincoln176 (86).png,256,256,headstone,116,59,147,87
lincoln176 (86).png,256,256,headstone,123,230,158,257
lincoln176 (86).png,256,256,headstone,136,9,168,36
lincoln176 (86).png,256,256,headstone,132,204,166,233
lincoln176 (86).png,256,256,headstone,180,81,211,110
lincoln176 (86).png,256,256,headstone,199,35,231,62
lincoln176 (86).png,256,256,headstone,198,231,230,259
lincoln176 (86).png,256,256,headstone,209,204,238,233
lincoln176 (86).png,256,256,headstone,209,11,241,38
lincoln176 (86).png,256,256,headstone,216,182,248,209
lincoln176 (86).png,256,256,headstone,219,-11,251,12
lincoln176 (86).png,256,256,headstone,227,160,256,185
lincoln176 (86).png,256,256,headstone,235,134,267,160
lincoln176 (86).png,256,256,headstone,1,175,27,206
lincoln176 (86).png,256,256,headstone,48,32,84,59
lincoln176 (86).png,256,256,headstone,121,32,160,62
lincoln176 (86).png,256,256,headstone,142,180,174,209
lincoln176 (86).png,256,256,headstone,158,132,195,161
lincoln176 (86).png,256,256,headstone,158,214,183,244
lincoln176 (86).png,256,256,headstone,190,57,222,94
lincoln176 (87).png,256,256,headstone,192,118,217,151
lincoln177 (18).png,256,256,headstone,158,236,196,260
lincoln177 (18).png,256,256,headstone,207,214,241,240
lincoln177 (18).png,256,256,headstone,238,203,262,230
lincoln177 (19).png,256,256,headstone,164,187,196,215
lincoln177 (20).png,256,256,headstone,180,206,216,227
lincoln177 (20).png,256,256,headstone,231,65,265,86
lincoln177 (20).png,256,256,headstone,231,134,265,156
lincoln177 (20).png,256,256,headstone,187,73,225,92
lincoln177 (20).png,256,256,headstone,187,137,209,158
lincoln177 (20).png,256,256,headstone,206,131,228,158
lincoln177 (21).png,256,256,headstone,71,225,102,249
lincoln177 (21).png,256,256,headstone,179,89,214,113
lincoln177 (21).png,256,256,headstone,180,129,204,156
lincoln177 (21).png,256,256,headstone,179,158,211,182
lincoln177 (21).png,256,256,headstone,206,158,236,182
lincoln177 (21).png,256,256,headstone,230,19,265,41
lincoln177 (21).png,256,256,headstone,180,15,204,36
lincoln177 (21).png,256,256,headstone,204,22,228,41
lincoln177 (21).png,256,256,headstone,212,91,235,112
lincoln177 (21).png,256,256,headstone,236,89,255,108
lincoln177 (21).png,256,256,headstone,240,160,262,180
lincoln177 (21).png,256,256,headstone,103,225,124,244
lincoln177 (21).png,256,256,headstone,121,225,153,251
lincoln177 (21).png,256,256,headstone,158,228,180,246
lincoln177 (21).png,256,256,headstone,185,228,204,246
lincoln177 (21).png,256,256,headstone,206,228,240,249
lincoln177 (21).png,256,256,headstone,233,227,273,249
lincoln177 (23).png,256,256,headstone,0,65,35,87
lincoln177 (23).png,256,256,headstone,0,206,35,227
lincoln177 (23).png,256,256,headstone,27,65,60,86
lincoln177 (23).png,256,256,headstone,27,204,60,227
lincoln177 (23).png,256,256,headstone,54,65,89,91
lincoln177 (23).png,256,256,headstone,52,206,88,227
lincoln177 (23).png,256,256,headstone,79,65,113,86
lincoln177 (23).png,256,256,headstone,131,65,166,86
lincoln177 (23).png,256,256,headstone,129,135,166,155
lincoln177 (23).png,256,256,headstone,131,206,166,227
lincoln177 (23).png,256,256,headstone,156,65,188,86
lincoln177 (23).png,256,256,headstone,155,206,192,227
lincoln177 (23).png,256,256,headstone,182,65,216,86
lincoln177 (23).png,256,256,headstone,182,204,216,227
lincoln177 (23).png,256,256,headstone,208,65,243,86
lincoln177 (23).png,256,256,headstone,208,136,244,158
lincoln177 (23).png,256,256,headstone,231,132,271,156
lincoln177 (23).png,256,256,headstone,235,65,265,86
lincoln177 (23).png,256,256,headstone,231,204,268,227
lincoln177 (23).png,256,256,headstone,9,140,23,155
lincoln177 (23).png,256,256,headstone,36,139,54,156
lincoln177 (23).png,256,256,headstone,60,136,81,158
lincoln177 (23).png,256,256,headstone,83,135,112,159
lincoln177 (23).png,256,256,headstone,84,199,112,224
lincoln177 (24).png,256,256,headstone,1,17,36,41
lincoln177 (24).png,256,256,headstone,0,225,31,251
lincoln177 (24).png,256,256,headstone,25,19,60,41
lincoln177 (24).png,256,256,headstone,136,20,159,38
lincoln177 (24).png,256,256,headstone,155,158,195,182
lincoln177 (24).png,256,256,headstone,182,17,219,41
lincoln177 (24).png,256,256,headstone,183,225,219,251
lincoln177 (24).png,256,256,headstone,208,17,243,43
lincoln177 (24).png,256,256,headstone,233,19,271,41
lincoln177 (24).png,256,256,headstone,81,14,112,38
lincoln177 (24).png,256,256,headstone,65,22,81,41
lincoln177 (24).png,256,256,headstone,8,89,30,108
lincoln177 (24).png,256,256,headstone,38,91,57,108
lincoln177 (24).png,256,256,headstone,62,91,86,110
lincoln177 (24).png,256,256,headstone,92,92,121,113
lincoln177 (24).png,256,256,headstone,143,89,156,103
lincoln177 (24).png,256,256,headstone,161,87,187,105
lincoln177 (24).png,256,256,headstone,188,88,211,108
lincoln177 (24).png,256,256,headstone,219,105,265,108
lincoln177 (24).png,256,256,headstone,246,89,262,107
lincoln177 (24).png,256,256,headstone,209,89,233,103
lincoln177 (24).png,256,256,headstone,4,155,28,179
lincoln177 (24).png,256,256,headstone,27,152,51,182
lincoln177 (24).png,256,256,headstone,57,158,88,182
lincoln177 (24).png,256,256,headstone,91,155,113,182
lincoln177 (24).png,256,256,headstone,129,155,158,180
lincoln177 (24).png,256,256,headstone,196,158,211,174
lincoln177 (24).png,256,256,headstone,220,159,238,175
lincoln177 (24).png,256,256,headstone,241,156,270,177
lincoln177 (24).png,256,256,headstone,31,227,59,247
lincoln177 (24).png,256,256,headstone,56,227,83,247
lincoln177 (24).png,256,256,headstone,137,233,168,259
lincoln177 (24).png,256,256,headstone,158,235,180,251
lincoln177 (24).png,256,256,headstone,209,236,236,252
lincoln177 (24).png,256,256,headstone,241,231,260,252
lincoln177 (26).png,256,256,headstone,3,65,36,86
lincoln177 (26).png,256,256,headstone,4,132,40,156
lincoln177 (26).png,256,256,headstone,28,134,63,156
lincoln177 (26).png,256,256,headstone,30,65,63,86
lincoln177 (26).png,256,256,headstone,56,65,89,86
lincoln177 (26).png,256,256,headstone,57,132,92,156
lincoln177 (26).png,256,256,headstone,56,204,91,227
lincoln177 (26).png,256,256,headstone,83,65,113,86
lincoln177 (26).png,256,256,headstone,83,132,115,156
lincoln177 (26).png,256,256,headstone,84,204,116,227
lincoln177 (26).png,256,256,headstone,108,65,144,86
lincoln177 (26).png,256,256,headstone,110,132,144,156
lincoln177 (26).png,256,256,headstone,163,64,195,86
lincoln177 (26).png,256,256,headstone,188,64,222,86
lincoln177 (26).png,256,256,headstone,188,132,220,158
lincoln177 (26).png,256,256,headstone,214,65,249,86
lincoln177 (26).png,256,256,headstone,139,139,164,153
lincoln177 (26).png,256,256,headstone,166,139,187,148
lincoln177 (26).png,256,256,headstone,220,136,243,152
lincoln177 (26).png,256,256,headstone,115,209,150,227
lincoln177 (26).png,256,256,headstone,139,206,166,224
lincoln177 (26).png,256,256,headstone,166,207,192,225
lincoln177 (26).png,256,256,headstone,190,207,220,223
lincoln177 (26).png,256,256,headstone,217,206,246,225
lincoln177 (27).png,256,256,headstone,4,17,40,41
lincoln177 (27).png,256,256,headstone,3,89,40,113
lincoln177 (27).png,256,256,headstone,30,17,63,41
lincoln177 (27).png,256,256,headstone,30,86,65,113
lincoln177 (27).png,256,256,headstone,28,158,63,180
lincoln177 (27).png,256,256,headstone,110,86,147,112
lincoln177 (27).png,256,256,headstone,135,17,167,41
lincoln177 (27).png,256,256,headstone,137,86,171,112
lincoln177 (27).png,256,256,headstone,163,17,196,41
lincoln177 (27).png,256,256,headstone,188,225,223,251
lincoln177 (27).png,256,256,headstone,188,158,222,182
lincoln177 (27).png,256,256,headstone,215,158,251,182
lincoln177 (27).png,256,256,headstone,217,225,249,249
lincoln177 (27).png,256,256,headstone,14,156,38,182
lincoln177 (27).png,256,256,headstone,63,24,92,36
lincoln177 (27).png,256,256,headstone,87,22,113,36
lincoln177 (27).png,256,256,headstone,112,20,139,38
lincoln177 (27).png,256,256,headstone,193,19,227,38
lincoln177 (27).png,256,256,headstone,227,20,246,35
lincoln177 (27).png,256,256,headstone,67,84,89,105
lincoln177 (27).png,256,256,headstone,87,88,113,108
lincoln177 (27).png,256,256,headstone,164,86,188,107
lincoln177 (27).png,256,256,headstone,193,86,222,108
lincoln177 (27).png,256,256,headstone,225,88,247,108
lincoln177 (27).png,256,256,headstone,87,158,118,179
lincoln177 (27).png,256,256,headstone,120,158,139,177
lincoln177 (27).png,256,256,headstone,140,158,171,179
lincoln177 (27).png,256,256,headstone,171,158,195,179
lincoln177 (27).png,256,256,headstone,6,233,36,254
lincoln177 (29).png,256,256,headstone,-14,65,15,86
lincoln177 (29).png,256,256,headstone,12,65,46,86
lincoln177 (29).png,256,256,headstone,11,204,44,227
lincoln177 (29).png,256,256,headstone,38,65,70,87
lincoln177 (29).png,256,256,headstone,62,64,96,88
lincoln177 (29).png,256,256,headstone,113,62,150,87
lincoln177 (29).png,256,256,headstone,115,132,150,156
lincoln177 (29).png,256,256,headstone,167,201,201,225
lincoln177 (29).png,256,256,headstone,195,62,222,86
lincoln177 (29).png,256,256,headstone,191,201,225,225
lincoln177 (29).png,256,256,headstone,220,64,252,86
lincoln177 (29).png,256,256,headstone,219,132,252,156
lincoln177 (29).png,256,256,headstone,220,201,249,224
lincoln177 (29).png,256,256,headstone,-6,137,11,150
lincoln177 (29).png,256,256,headstone,19,137,43,152
lincoln177 (29).png,256,256,headstone,44,135,65,150
lincoln177 (29).png,256,256,headstone,72,135,91,148
lincoln177 (29).png,256,256,headstone,96,135,124,150
lincoln177 (29).png,256,256,headstone,172,137,196,150
lincoln177 (29).png,256,256,headstone,198,136,222,152
lincoln177 (29).png,256,256,headstone,-11,207,19,227
lincoln177 (29).png,256,256,headstone,44,206,68,224
lincoln177 (29).png,256,256,headstone,65,209,87,224
lincoln177 (29).png,256,256,headstone,87,207,116,223
lincoln177 (29).png,256,256,headstone,115,206,145,225
lincoln177 (30).png,256,256,headstone,-16,158,19,180
lincoln177 (30).png,256,256,headstone,-12,225,17,249
lincoln177 (30).png,256,256,headstone,6,65,32,96
lincoln177 (30).png,256,256,headstone,9,86,46,110
lincoln177 (30).png,256,256,headstone,12,225,46,249
lincoln177 (30).png,256,256,headstone,41,64,65,94
lincoln177 (30).png,256,256,headstone,63,17,99,41
lincoln177 (30).png,256,256,headstone,86,17,121,39
lincoln177 (30).png,256,256,headstone,91,155,126,180
lincoln177 (30).png,256,256,headstone,113,155,150,177
lincoln177 (30).png,256,256,headstone,116,223,152,249
lincoln177 (30).png,256,256,headstone,137,219,164,243
lincoln177 (30).png,256,256,headstone,166,225,201,249
lincoln177 (30).png,256,256,headstone,193,155,225,177
lincoln177 (30).png,256,256,headstone,219,14,254,38
lincoln177 (30).png,256,256,headstone,-9,16,11,33
lincoln177 (30).png,256,256,headstone,14,17,38,35
lincoln177 (30).png,256,256,headstone,43,17,57,32
lincoln177 (30).png,256,256,headstone,121,16,139,33
lincoln177 (30).png,256,256,headstone,171,15,193,36
lincoln177 (30).png,256,256,headstone,190,17,214,36
lincoln177 (30).png,256,256,headstone,-4,88,15,108
lincoln177 (30).png,256,256,headstone,44,89,67,107
lincoln177 (30).png,256,256,headstone,64,89,87,108
lincoln177 (30).png,256,256,headstone,91,89,116,107
lincoln177 (30).png,256,256,headstone,119,89,147,110
lincoln177 (30).png,256,256,headstone,175,89,203,107
lincoln177 (30).png,256,256,headstone,200,88,227,108
lincoln177 (30).png,256,256,headstone,225,87,252,111
lincoln177 (30).png,256,256,headstone,23,160,54,179
lincoln177 (30).png,256,256,headstone,48,160,72,179
lincoln177 (30).png,256,256,headstone,63,160,97,180
lincoln177 (30).png,256,256,headstone,167,163,200,183
lincoln177 (30).png,256,256,headstone,46,232,76,244
lincoln177 (30).png,256,256,headstone,75,225,83,246
lincoln177 (30).png,256,256,headstone,89,217,116,244
lincoln177 (30).png,256,256,headstone,198,231,222,246
lincoln177 (30).png,256,256,headstone,225,228,252,252
lincoln177 (32).png,256,256,headstone,-11,132,22,156
lincoln177 (32).png,256,256,headstone,-9,201,25,224
lincoln177 (32).png,256,256,headstone,15,132,48,156
lincoln177 (32).png,256,256,headstone,15,201,49,225
lincoln177 (32).png,256,256,headstone,41,64,73,86
lincoln177 (32).png,256,256,headstone,41,132,73,156
lincoln177 (32).png,256,256,headstone,67,64,102,86
lincoln177 (32).png,256,256,headstone,119,64,155,86
lincoln177 (32).png,256,256,headstone,118,201,156,225
lincoln177 (32).png,256,256,headstone,144,64,179,86
lincoln177 (32).png,256,256,headstone,-4,63,14,79
lincoln177 (32).png,256,256,headstone,15,65,41,84
lincoln177 (32).png,256,256,headstone,177,65,206,84
lincoln177 (32).png,256,256,headstone,200,64,225,76
lincoln177 (32).png,256,256,headstone,222,57,248,79
lincoln177 (32).png,256,256,headstone,223,137,256,155
lincoln177 (32).png,256,256,headstone,203,132,227,148
lincoln177 (32).png,256,256,headstone,175,137,206,153
lincoln177 (32).png,256,256,headstone,148,135,176,150
lincoln177 (32).png,256,256,headstone,123,135,153,155
lincoln177 (32).png,256,256,headstone,97,137,128,153
lincoln177 (32).png,256,256,headstone,78,134,123,158
lincoln177 (32).png,256,256,headstone,73,204,97,222
lincoln177 (32).png,256,256,headstone,150,206,176,228
lincoln177 (32).png,256,256,headstone,174,203,200,223
lincoln177 (32).png,256,256,headstone,201,203,227,220
lincoln177 (32).png,256,256,headstone,225,204,247,224
lincoln177 (33).png,256,256,headstone,-9,15,20,41
lincoln177 (33).png,256,256,headstone,-11,126,12,150
lincoln177 (33).png,256,256,headstone,15,17,48,41
lincoln177 (33).png,256,256,headstone,15,86,49,112
lincoln177 (33).png,256,256,headstone,15,155,48,180
lincoln177 (33).png,256,256,headstone,14,223,49,249
lincoln177 (33).png,256,256,headstone,43,86,76,112
lincoln177 (33).png,256,256,headstone,41,155,73,180
lincoln177 (33).png,256,256,headstone,43,225,73,249
lincoln177 (33).png,256,256,headstone,44,17,75,41
lincoln177 (33).png,256,256,headstone,68,225,102,249
lincoln177 (33).png,256,256,headstone,89,-6,115,22
lincoln177 (33).png,256,256,headstone,94,158,131,180
lincoln177 (33).png,256,256,headstone,144,17,182,39
lincoln177 (33).png,256,256,headstone,144,155,182,180
lincoln177 (33).png,256,256,headstone,172,16,204,40
lincoln177 (33).png,256,256,headstone,196,223,233,249
lincoln177 (33).png,256,256,headstone,222,155,257,177
lincoln177 (33).png,256,256,headstone,230,19,249,33
lincoln177 (33).png,256,256,headstone,201,20,232,35
lincoln177 (33).png,256,256,headstone,100,22,118,38
lincoln177 (33).png,256,256,headstone,78,28,111,44
lincoln177 (33).png,256,256,headstone,71,89,105,113
lincoln177 (33).png,256,256,headstone,100,92,126,110
lincoln177 (33).png,256,256,headstone,121,86,143,103
lincoln177 (33).png,256,256,headstone,150,84,174,105
lincoln177 (33).png,256,256,headstone,172,86,196,105
lincoln177 (33).png,256,256,headstone,208,86,230,107
lincoln177 (33).png,256,256,headstone,230,84,254,105
lincoln177 (33).png,256,256,headstone,182,161,203,177
lincoln177 (33).png,256,256,headstone,201,155,230,182
lincoln177 (33).png,256,256,headstone,227,235,249,254
lincoln177 (33).png,256,256,headstone,175,228,207,249
lincoln177 (33).png,256,256,headstone,153,230,184,246
lincoln177 (33).png,256,256,headstone,129,228,158,246
lincoln177 (33).png,256,256,headstone,94,225,129,246
lincoln177 (35).png,256,256,headstone,-7,60,28,84
lincoln177 (35).png,256,256,headstone,-6,201,28,224
lincoln177 (35).png,256,256,headstone,71,60,105,84
lincoln177 (35).png,256,256,headstone,71,132,105,156
lincoln177 (35).png,256,256,headstone,97,132,131,156
lincoln177 (35).png,256,256,headstone,123,132,156,156
lincoln177 (35).png,256,256,headstone,124,201,156,224
lincoln177 (35).png,256,256,headstone,148,201,184,227
lincoln177 (35).png,256,256,headstone,200,60,233,83
lincoln177 (35).png,256,256,headstone,200,129,233,153
lincoln177 (35).png,256,256,headstone,201,201,235,224
lincoln177 (35).png,256,256,headstone,225,60,259,83
lincoln177 (35).png,256,256,headstone,227,127,262,151
lincoln177 (35).png,256,256,headstone,225,201,262,224
lincoln177 (35).png,256,256,headstone,22,60,51,81
lincoln177 (35).png,256,256,headstone,44,59,72,84
lincoln177 (35).png,256,256,headstone,105,65,127,81
lincoln177 (35).png,256,256,headstone,132,62,153,81
lincoln177 (35).png,256,256,headstone,156,65,172,80
lincoln177 (35).png,256,256,headstone,49,134,75,151
lincoln177 (35).png,256,256,headstone,20,134,55,155
lincoln177 (35).png,256,256,headstone,0,135,25,150
lincoln177 (35).png,256,256,headstone,25,207,49,222
lincoln177 (35).png,256,256,headstone,48,201,68,219
lincoln177 (35).png,256,256,headstone,75,206,102,222
lincoln177 (35).png,256,256,headstone,97,204,120,224
lincoln177 (36).png,256,256,headstone,20,225,52,249
lincoln177 (36).png,256,256,headstone,46,155,83,179
lincoln177 (36).png,256,256,headstone,73,14,107,39
lincoln177 (36).png,256,256,headstone,135,84,151,103
lincoln177 (36).png,256,256,headstone,148,86,187,108
lincoln177 (36).png,256,256,headstone,201,14,238,36
lincoln177 (36).png,256,256,headstone,225,14,262,36
lincoln177 (36).png,256,256,headstone,153,3,179,32
lincoln177 (36).png,256,256,headstone,129,11,150,30
lincoln177 (36).png,256,256,headstone,105,16,131,33
lincoln177 (36).png,256,256,headstone,49,17,72,30
lincoln177 (36).png,256,256,headstone,22,17,46,33
lincoln177 (36).png,256,256,headstone,-6,15,17,30
lincoln177 (36).png,256,256,headstone,236,87,263,105
lincoln177 (36).png,256,256,headstone,209,83,235,100
lincoln177 (36).png,256,256,headstone,99,88,124,104
